ID_COMM;PARTITA_IVA_O_CF;BENEFICIARIO;COD_DIREZIONE;DIREZIONE_SERVIZIO_RESP_PROC;IMPORTO;DOCUMENTO;TIPO_ATTO_IMPEGNO;NUMERO_ATTO_IMPEGNO;ANNO_COMMISSIONE;ANNO_PAGAMENTO;DIFFERENZA_PAGAMENTO_COMMISSIONE
4434;01753580487;IDRO CONSULT S.A.S;56;SERV.QUALITA' VERDE;1736;FATTURA;DD;002545;2012;2012;0
4435;00545120487;IDROGAS S.R.L.DI MAURO CHELONI & C.;48;SERV.GEST. E MANUT. (EX);239;FATTURA;DD;003231;2010;2012;2
4436;01961460480;IL BALOCCAIODI BRILLI GIANNA;40;SERV SUPPORTO SCUOLA;3774;FATTURA;DD;008012;2012;2012;0
4437;01306140508;IL BIRILLO;40;SERV SUPPORTO SCUOLA;25;FATTURA;DD;008012;2012;2012;0
4438;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;4278;FATTURA;DD;006505;2012;2012;0
4439;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;4278;FATTURA;DD;007210;2012;2012;0
4440;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;8418;FATTURA;DD;001659;2012;2012;0
4441;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;280;FATTURA;DD;001659;2012;2012;0
4442;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;8138;FATTURA;DD;005110;2012;2012;0
4443;03318830654;IL CANGURO COOPERATIVA SOCIALE;30;S.FAMIGLIA E ACCOGL.;4140;FATTURA;DD;007210;2012;2012;0
4444;04905260487;IL CENACOLO DEI GIOVANICOMPAGNIA TEATRALE FIORENTINA;43;SERV.BIBL.ARCH.EVENT;1500;FATTURA;DD;009739;2011;2012;1
4445;04813410489;IL CUBO MAGICO S.R.L.;65;SERVIZI ALL'INFANZIA;5680;FATTURA;DD;002689;2012;2012;0
4446;05961560488;IL CUCCIOLO D'OROSOCIETA' A RESPONSABILITA' LIMITATA;65;SERVIZI ALL'INFANZIA;4490;FATTURA;DD;002689;2012;2012;0
4447;05399610483;IL GOMITOLO SCARL;65;SERVIZI ALL'INFANZIA;9550;FATTURA;DD;002689;2012;2012;0
4448;90016580475;IL GRANELLO DI SENAPE;30;S.FAMIGLIA E ACCOGL.;1890;FATTURA;DD;005110;2012;2012;0
4449;90016580475;IL GRANELLO DI SENAPE;30;S.FAMIGLIA E ACCOGL.;2092;FATTURA;DD;004060;2012;2012;0
4450;90016580475;IL GRANELLO DI SENAPE;30;S.FAMIGLIA E ACCOGL.;2025;FATTURA;DD;002800;2012;2012;0
4451;90016580475;IL GRANELLO DI SENAPE;30;S.FAMIGLIA E ACCOGL.;1819;FATTURA;DD;001659;2012;2012;0
4452;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;8500;FATTURA;DD;011249;2011;2012;1
4453;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;21000;FATTURA;DD;011249;2011;2012;1
4454;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;20276;FATTURA;DD;005724;2012;2012;0
4455;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;640;FATTURA;DD;002689;2012;2012;0
4456;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;3002;FATTURA;DD;002689;2012;2012;0
4457;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;7550;FATTURA;DD;002689;2012;2012;0
4458;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;21483;FATTURA;DD;011249;2011;2012;1
4459;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;10877;FATTURA;DD;011249;2011;2012;1
4460;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;8500;FATTURA;DD;011249;2011;2012;1
4461;05043340487;IL KOALA COOPERATIVA SOCIALE;65;SERVIZI ALL'INFANZIA;21000;FATTURA;DD;011249;2011;2012;1
4462;05161540488;IL LABORATORIO SRL;43;SERV.BIBL.ARCH.EVENT;9985;FATTURA;DD;009968;2011;2012;1
4463;05074750489;IL NUOVO TRADUTTORE LETTERARIO S.C.;68;SERVIZIO SPORT;1497;FATTURA;DD;007738;2012;2012;0
4464;05898160485;IL PARACADUTE DI ICARO ASS.CULT;28;S.ATT.EDUC.E FORMAT.;1200;FATTURA;DD;010002;2011;2012;1
4465;05898160485;IL PARACADUTE DI ICARO ASS.CULT;28;S.ATT.EDUC.E FORMAT.;7000;FATTURA;DD;010002;2011;2012;1
4466;06028760483;IL PICCOLO PRINCIPESOCIETA' COOPERATIVA R.L.;65;SERVIZI ALL'INFANZIA;2580;FATTURA;DD;002689;2012;2012;0
4467;06028760483;IL PICCOLO PRINCIPESOCIETA' COOPERATIVA R.L.;65;SERVIZI ALL'INFANZIA;6275;FATTURA;DD;002689;2012;2012;0
4468;06058060481;IL PUNTO ESCLAMATIVO;40;SERV SUPPORTO SCUOLA;3207;FATTURA;DD;008012;2012;2012;0
4469;02178480469;IL SERCHIO S.R.L.;9;DIR.SERV.DEMOGRAFICI;4053;FATTURA;DD;003692;2012;2012;0
4470;00777910159;IL SOLE 24 ORE S.P.A.;38;SER.CONTRATTI APPALTI;968;FATTURA;DD;000303;2012;2012;0
4471;00777910159;IL SOLE 24 ORE-S.P.AEDITRICE ABBONAMENTI;32;S.PREVENZ.PROTEZIONE;687;FATTURA;DD;008665;2012;2012;0
4472;05227960480;IL TABACCHINO  DI SIMONE PIERATTINI;40;SERV SUPPORTO SCUOLA;1867;FATTURA;DD;008012;2012;2012;0
4473;02157080397;IL VELIERO COOP.SOC.;30;S.FAMIGLIA E ACCOGL.;3233;FATTURA;DD;006505;2012;2012;0
4474;02157080397;IL VELIERO COOP.SOC.;30;S.FAMIGLIA E ACCOGL.;579;FATTURA;DD;007210;2012;2012;0
4475;02157080397;IL VELIERO COOP.SOC.;30;S.FAMIGLIA E ACCOGL.;3712;FATTURA;DD;007210;2012;2012;0
4476;04231360480;IL VILLAGGIO DEI POPOLICOOPERATIVA;28;S.ATT.EDUC.E FORMAT.;360;FATTURA;DD;005165;2012;2012;0
4477;04761570482;IMER SRL;48;SERV.GEST. E MANUT. (EX);129;FATTURA;DD;009756;2010;2012;2
4478;04761570482;IMER SRL;48;SERV.GEST. E MANUT. (EX);326;FATTURA;DD;009756;2010;2012;2
4479;03173720487;IMMOBILIARE LA MERIDIANA S.R.L;10;DIR.SERV.SOCIALI;2145;FATTURA;DD;008019;2012;2012;0
4480;03173720487;IMMOBILIARE LA MERIDIANA S.R.L;10;DIR.SERV.SOCIALI;36015;FATTURA;DD;008019;2012;2012;0
4481;03173720487;IMMOBILIARE LA MERIDIANA S.R.L;10;DIR.SERV.SOCIALI;2926;FATTURA;DD;005870;2012;2012;0
4482;03173720487;IMMOBILIARE LA MERIDIANA S.R.L;10;DIR.SERV.SOCIALI;31176;FATTURA;DD;005870;2012;2012;0
4483;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4484;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4485;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;379;FATTURA;DD;011145;2011;2012;1
4486;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4487;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;282;FATTURA;DD;011145;2011;2012;1
4488;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;307;FATTURA;DD;011145;2011;2012;1
4489;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;839;FATTURA;DD;011039;2011;2012;1
4490;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4491;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4492;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;-1180;NOTA DI CREDITO;DD;010316;2011;2012;1
4493;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;493;FATTURA;DD;011145;2011;2012;1
4494;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;-393;NOTA DI CREDITO;DD;010316;2011;2012;1
4495;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;393;FATTURA;DD;011071;2011;2012;1
4496;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;16930;FATTURA;DD;010316;2011;2012;1
4497;04594130488;IMMOBILIARE MAIRA;8;DIR.PATR.IMMOBILIARE;1180;FATTURA;DD;011071;2011;2012;1
4498;02313821007;INFOCAMERE S.CONSORTILE P.A.;50;SERV.GEST.INFRASTR.TECNOL;9558;FATTURA;DD;007363;2012;2012;0
4499;02313821007;INFOCAMERE S.CONSORTILE P.A.;50;SERV.GEST.INFRASTR.TECNOL;3186;FATTURA;DD;007363;2012;2012;0
4500;02313821007;INFOCAMERE S.CONSORTILE P.A.;50;SERV.GEST.INFRASTR.TECNOL;6050;FATTURA;DD;001928;2012;2012;0
4501;00904980513;INF.OR.;47;SERV.ECONOM.FINANZ.;665;FATTURA;DD;001821;2012;2012;0
4502;00904980513;INF.OR.;47;SERV.ECONOM.FINANZ.;665;FATTURA;DD;001821;2012;2012;0
4503;00904980513;INF.OR.;47;SERV.ECONOM.FINANZ.;1331;FATTURA;DD;006006;2012;2012;0
4504;00904980513;INF.OR.;12;DIR.SIST.INFORMATIVI;665;FATTURA;DD;011124;2010;2012;2
4505;00904980513;INF.OR.;50;SERV.GEST.INFRASTR.TECNOL;40104;FATTURA;DD;005353;2012;2012;0
4506;00904980513;INF.OR.;54;SERV.PIANIF.CONTR.QUALITA;665;FATTURA;DD;010671;2011;2012;1
4507;00904980513;INF.OR.;12;DIR.SIST.INFORMATIVI;665;FATTURA;DD;011124;2010;2012;2
4508;05203870489;INGEGNERIA DEL BUON SOLLAZZO ASSOC.CULT/IL GIUGGIOLO;57;SERV.QUARTIERI;500;FATTURA;DD;003876;2012;2012;0
4509;05203870489;INGEGNERIA DEL BUON SOLLAZZO ASSOC.CULT/IL GIUGGIOLO;68;SERVIZIO SPORT;726;FATTURA;DD;005083;2012;2012;0
4510;02279100545;IN.I.T. S.R.L.;50;SERV.GEST.INFRASTR.TECNOL;31460;FATTURA;DD;008375;2012;2012;0
4511;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;339;FATTURA;DD;000052;2012;2012;0
4512;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;310;FATTURA;DD;000052;2012;2012;0
4513;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;-15;NOTA DI CREDITO;DD;000052;2012;2012;0
4514;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;-16;NOTA DI CREDITO;DD;000052;2012;2012;0
4515;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;-16;NOTA DI CREDITO;DD;000052;2012;2012;0
4516;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;-15;NOTA DI CREDITO;DD;000052;2012;2012;0
4517;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;310;FATTURA;DD;000052;2012;2012;0
4518;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;339;FATTURA;DD;000052;2012;2012;0
4519;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;322;FATTURA;DD;000052;2012;2012;0
4520;10077091006;INITIAL ITALIA SRL;10;DIR.SERV.SOCIALI;295;FATTURA;DD;000052;2012;2012;0
4521;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);182;FATTURA;DD;004320;2012;2012;0
4522;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);4943;FATTURA;DD;003680;2011;2012;1
4523;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);6975;FATTURA;DD;007812;2011;2012;1
4524;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);5684;FATTURA;DD;007812;2011;2012;1
4525;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);5425;FATTURA;DD;007812;2011;2012;1
4526;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);7751;FATTURA;DD;007812;2011;2012;1
4527;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);16076;FATTURA;DD;002356;2012;2012;0
4528;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);9052;FATTURA;DD;007812;2011;2012;1
4529;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);3319;FATTURA;DD;007812;2011;2012;1
4530;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);7436;FATTURA;DD;007812;2011;2012;1
4531;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);6864;FATTURA;DD;007812;2011;2012;1
4532;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);4526;FATTURA;DD;007812;2011;2012;1
4533;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);3535;FATTURA;DD;007812;2011;2012;1
4534;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);3168;FATTURA;DD;007812;2011;2012;1
4535;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);4073;FATTURA;DD;007812;2011;2012;1
4536;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);6975;FATTURA;DD;007812;2011;2012;1
4537;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);5684;FATTURA;DD;007812;2011;2012;1
4538;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);7751;FATTURA;DD;007812;2011;2012;1
4539;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);5425;FATTURA;DD;007812;2011;2012;1
4540;05370350489;INTEC SRL;48;SERV.GEST. E MANUT. (EX);4460;FATTURA;DD;003680;2011;2012;1
4541;04382140483;INTERMEZZI S.R.L.PUBBLICITA & COMUNICAZIONE;22;GEST.CANALI COMUNICAZ;242;FATTURA;DD;004982;2012;2012;0
4542;04382140483;INTERMEZZI S.R.L.PUBBLICITA & COMUNICAZIONE;22;GEST.CANALI COMUNICAZ;532;FATTURA;DD;004982;2012;2012;0
4543;04382140483;INTERMEZZI S.R.L.PUBBLICITA & COMUNICAZIONE;22;GEST.CANALI COMUNICAZ;556;FATTURA;DD;004982;2012;2012;0
4544;04842350482;IRECO S.R.L.;69;SUP.TECN.QUART.E IMP.SPOR;39138;FATTURA;DD;001123;2012;2012;0
4545;04842350482;IRECO S.R.L.;69;SUP.TECN.QUART.E IMP.SPOR;196;FATTURA;DD;001123;2012;2012;0
4546;04842350482;IRECO S.R.L.;69;SUP.TECN.QUART.E IMP.SPOR;1697;FATTURA;DD;002761;2009;2012;3
4547;04842350482;IRECO S.R.L.;69;SUP.TECN.QUART.E IMP.SPOR;15851;FATTURA;DD;000544;2012;2012;0
4548;04842350482;IRECO S.R.L.;69;SUP.TECN.QUART.E IMP.SPOR;135;FATTURA;DD;000938;2011;2012;1
4549;00440520484;IRES S.P.A.COSTRUZIONI E RESTAURI;69;SUP.TECN.QUART.E IMP.SPOR;16940;FATTURA;DD;008032;2011;2012;1
4550;00288080484;IRIS COLOR;69;SUP.TECN.QUART.E IMP.SPOR;8208;FATTURA;DD;006422;2012;2012;0
4551;05116790485;IRRIGAZIONI FIORENTINE;56;SERV.QUALITA' VERDE;3500;FATTURA;DD;005996;2012;2012;0
4552;00979670486;ISMAPONT S.R.L.;48;SERV.GEST. E MANUT. (EX);10194;FATTURA;DD;000854;2012;2012;0
4553;01843220482;IST. ANALISI MEDICHE SAN LORENZO;32;S.PREVENZ.PROTEZIONE;28701;FATTURA;DD;003338;2011;2012;1
4554;01843220482;IST. ANALISI MEDICHE SAN LORENZO;32;S.PREVENZ.PROTEZIONE;1934;FATTURA;DD;009123;2011;2012;1
4555;01843220482;IST. ANALISI MEDICHE SAN LORENZO;32;S.PREVENZ.PROTEZIONE;13728;FATTURA;DD;006851;2012;2012;0
4556;01843220482;IST. ANALISI MEDICHE SAN LORENZO;32;S.PREVENZ.PROTEZIONE;8060;FATTURA;DD;003338;2011;2012;1
4557;01843220482;IST. ANALISI MEDICHE SAN LORENZO;32;S.PREVENZ.PROTEZIONE;26455;FATTURA;DD;003338;2011;2012;1
4558;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;9272;FATTURA;DD;007210;2012;2012;0
4559;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;9272;FATTURA;DD;006505;2012;2012;0
4560;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;8973;FATTURA;DD;005110;2012;2012;0
4561;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;9272;FATTURA;DD;004060;2012;2012;0
4562;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;8973;FATTURA;DD;007210;2012;2012;0
4563;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;8973;FATTURA;DD;002800;2012;2012;0
4564;01051501003;IST.DELLE FIGLIE DEL DIVINO ZELO;30;S.FAMIGLIA E ACCOGL.;9272;FATTURA;DD;001659;2012;2012;0
4565;00367930393;ISTITUTO ANCELLE DEL SACRO CUORE;10;DIR.SERV.SOCIALI;14111;FATTURA;DD;008019;2012;2012;0
4566;00367930393;ISTITUTO ANCELLE DEL SACRO CUORE;10;DIR.SERV.SOCIALI;5544;FATTURA;DD;008019;2012;2012;0
4567;00367930393;ISTITUTO ANCELLE DEL SACRO CUORE;10;DIR.SERV.SOCIALI;14754;FATTURA;DD;008019;2012;2012;0
4568;00367930393;ISTITUTO ANCELLE DEL SACRO CUORE;10;DIR.SERV.SOCIALI;5455;FATTURA;DD;008019;2012;2012;0
4569;00509010484;ISTITUTO DEGLI INNOCENTI;10;DIR.SERV.SOCIALI;26000;FATTURA;DD;005427;2011;2012;1
4570;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;73670;FATTURA;DD;007535;2010;2012;2
4571;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;109881;FATTURA;DD;007535;2010;2012;2
4572;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;320000;FATTURA;DD;011249;2011;2012;1
4573;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;9359;FATTURA;DD;007258;2012;2012;0
4574;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;7310;FATTURA;DD;007258;2012;2012;0
4575;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;8335;FATTURA;DD;005473;2012;2012;0
4576;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;9995;FATTURA;DD;011249;2011;2012;1
4577;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;2825;FATTURA;DD;005724;2012;2012;0
4578;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;2740;FATTURA;DD;005724;2012;2012;0
4579;00509010484;ISTITUTO DEGLI INNOCENTI;28;S.ATT.EDUC.E FORMAT.;3630;FATTURA;DD;005238;2012;2012;0
4580;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;681;FATTURA;DD;011249;2011;2012;1
4581;00509010484;ISTITUTO DEGLI INNOCENTI;65;SERVIZI ALL'INFANZIA;320000;FATTURA;DD;011249;2011;2012;1
4582;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;8335;FATTURA;DD;006655;2012;2012;0
4583;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;8335;FATTURA;DD;003101;2012;2012;0
4584;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;8335;FATTURA;DD;001987;2012;2012;0
4585;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;8335;FATTURA;DD;004261;2012;2012;0
4586;00509010484;ISTITUTO DEGLI INNOCENTI;30;S.FAMIGLIA E ACCOGL.;16638;FATTURA;DD;000035;2012;2012;0
4587;05441220489;ISTITUTO DI PSICOLOGIA FUNZIONALEIMPRESA SOCIALE;65;SERVIZI ALL'INFANZIA;3150;FATTURA;DD;002689;2012;2012;0
4588;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3457;FATTURA;DD;007210;2012;2012;0
4589;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3457;FATTURA;DD;006505;2012;2012;0
4590;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3346;FATTURA;DD;007210;2012;2012;0
4591;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;2269;FATTURA;DD;002800;2012;2012;0
4592;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3457;FATTURA;DD;004060;2012;2012;0
4593;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3457;FATTURA;DD;001659;2012;2012;0
4594;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;1076;FATTURA;DD;011159;2011;2012;1
4595;02641130584;ISTITUTO DIVINO AMORE;30;S.FAMIGLIA E ACCOGL.;3346;FATTURA;DD;011159;2011;2012;1
4596;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;19246;FATTURA;DD;010607;2011;2012;1
4597;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;5989;FATTURA;DD;001969;2012;2012;0
4598;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;19566;FATTURA;DD;001969;2012;2012;0
4599;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;5953;FATTURA;DD;010607;2011;2012;1
4600;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;6155;FATTURA;DD;004133;2012;2012;0
4601;00543850101;ISTITUTO DON ORIONE;10;DIR.SERV.SOCIALI;19566;FATTURA;DD;004133;2012;2012;0
4602;01346820481;ISTITUTO E MUSEO DI STORIA DELLASCIENZA;41;SERV. MUSEI COMUNALI;21624;FATTURA;DD;011222;2012;2012;0
4603;01346820481;ISTITUTO E MUSEO DI STORIA DELLASCIENZA;41;SERV. MUSEI COMUNALI;6080;FATTURA;DD;008712;2012;2012;0
4604;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;6606;FATTURA;DD;008019;2012;2012;0
4605;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;838;FATTURA;DD;008019;2012;2012;0
4606;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;6329;FATTURA;DD;008019;2012;2012;0
4607;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;838;FATTURA;DD;008019;2012;2012;0
4608;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;811;FATTURA;DD;006467;2012;2012;0
4609;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;6393;FATTURA;DD;006467;2012;2012;0
4610;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;838;FATTURA;DD;005870;2012;2012;0
4611;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;7440;FATTURA;DD;005870;2012;2012;0
4612;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;-173;NOTA DI CREDITO;DD;005870;2012;2012;0
4613;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;235;FATTURA;DD;005870;2012;2012;0
4614;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;6393;FATTURA;DD;009305;2012;2012;0
4615;01093201000;ISTITUTO MADONNA DELLE GRAZIEFILIALE SETTIGNANO SUORE STIMMATINE;10;DIR.SERV.SOCIALI;811;FATTURA;DD;009305;2012;2012;0
4616;01803371002;ISTITUTO MIDES S.R.L.MANIFESTAZIONI PER COMUNCIARE;61;SERV.SVIL.INFRASTR.TECNOL;8179;FATTURA;DD;004940;2012;2012;0
4617;00846630481;ISTITUTO S. ANNA  S.R.L;10;DIR.SERV.SOCIALI;3885;FATTURA;DD;008019;2012;2012;0
4618;00846630481;ISTITUTO S. ANNA  S.R.L;10;DIR.SERV.SOCIALI;3822;FATTURA;DD;006467;2012;2012;0
4619;00846630481;ISTITUTO S. ANNA  S.R.L;10;DIR.SERV.SOCIALI;4017;FATTURA;DD;005870;2012;2012;0
4620;04404500482;ISTITUTO SACRO CUORE;40;SERV SUPPORTO SCUOLA;4368;FATTURA;DD;005906;2012;2012;0
4621;04404500482;ISTITUTO SACRO CUORE;40;SERV SUPPORTO SCUOLA;8134;FATTURA;DD;010138;2011;2012;1
4622;04404500482;ISTITUTO SACRO CUORE;40;SERV SUPPORTO SCUOLA;8134;FATTURA;DD;001641;2012;2012;0
4623;01330310481;ISTITUTO SALESIANO DELL'IMMACOLATA;40;SERV SUPPORTO SCUOLA;2670;FATTURA;DD;007743;2011;2012;1
4624;01330310481;ISTITUTO SALESIANO DELL'IMMACOLATA;40;SERV SUPPORTO SCUOLA;3688;FATTURA;DD;005906;2012;2012;0
4625;01330310481;ISTITUTO SALESIANO DELL'IMMACOLATA;40;SERV SUPPORTO SCUOLA;6321;FATTURA;DD;010138;2011;2012;1
4626;01330310481;ISTITUTO SALESIANO DELL'IMMACOLATA;40;SERV SUPPORTO SCUOLA;6321;FATTURA;DD;001641;2012;2012;0
4627;01343160485;ISTITUTO SAN GIUSEPPE;10;DIR.SERV.SOCIALI;8100;FATTURA;DD;008019;2012;2012;0
4628;01343160485;ISTITUTO SAN GIUSEPPE;10;DIR.SERV.SOCIALI;566;FATTURA;DD;008019;2012;2012;0
